ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10034,9904,129,1
2,Andhra Pradesh,2319586,2304786,14730,70
3,Arunachal Pradesh,64487,64189,296,2
4,Assam,724196,716209,6639,1348
5,Bihar,830480,818211,12256,13
6,Chandigarh,91933,90751,1165,17
7,Chhattisgarh,1152181,1138077,14034,70
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1865620,1838972,26155,493
10,Goa,245332,241459,3832,41
11,Gujarat,1223963,1212947,10942,74
12,Haryana,985538,974641,10617,280
13,Himachal Pradesh,284607,280385,4133,89
14,Jammu and Kashmir,453838,448921,4750,167
15,Jharkhand,435157,429827,5315,15
16,Karnataka,3945760,3904247,40056,1457
17,Kerala,6534713,6463180,68228,3305
18,Ladakh,28227,27994,228,5
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041177,1030364,10735,78
21,Maharashtra,7874690,7726025,147800,865
22,Manipur,137136,134972,2120,44
23,Meghalaya,93779,92168,1593,18
24,Mizoram,225213,223670,687,856
25,Nagaland,35478,34711,759,8
26,Odisha,1287773,1278367,9121,285
27,Puducherry,165774,163812,1962,0
28,Punjab,759175,741357,17741,77
29,Rajasthan,1283056,1273396,9552,108
30,Sikkim,39143,38686,452,5
31,Tamil Nadu,3452985,3414702,38025,258
32,Telangana,791397,787034,4111,252
33,Tripura,100878,99954,922,2
34,Uttarakhand,437284,429117,7692,475
35,Uttar Pradesh,2070947,2047106,23497,344
36,West Bengal,2017578,1995861,21200,517
