ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,33,33,0,0
2,Andhra Pradesh,4080,2466,68,1546
3,Arunachal Pradesh,38,1,0,37
4,Assam,1672,413,4,1255
5,Bihar,4390,2077,25,2288
6,Chandigarh,301,214,5,82
7,Chhattisgarh,668,188,2,478
8,Dadar Nagar Haveli,8,1,0,7
9,Delhi,23645,9542,606,13497
10,Goa,79,57,0,22
11,Gujarat,18100,12212,1122,4766
12,Haryana,2954,1089,23,1842
13,Himachal Pradesh,359,150,5,204
14,Jammu and Kashmir,2857,1007,34,1816
15,Jharkhand,752,321,5,426
16,Karnataka,4063,1514,53,2496
17,Kerala,1494,651,11,832
18,Ladakh,90,48,1,41
19,Madhya Pradesh,8588,5445,371,2772
20,Maharashtra,74860,32329,2587,39944
21,Manipur,118,38,0,80
22,Meghalaya,33,13,1,19
23,Mizoram,14,1,0,13
24,Nagaland,58,0,0,58
25,Odisha,2388,1416,7,965
26,Puducherry,82,25,0,57
27,Punjab,2376,2029,47,300
28,Rajasthan,9652,6744,209,2699
29,Sikkim,2,0,0,2
30,Tamil Nadu,25872,14316,208,11348
31,Telengana,3020,1556,99,1365
32,Tripura,468,173,0,295
33,Uttarakhand,1085,282,8,795
34,Uttar Pradesh,8729,5176,229,3324
35,West Bengal,6508,2580,345,3583
