ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7544,7409,129,6
2,Andhra Pradesh,1980258,1946370,13513,20375
3,Arunachal Pradesh,49916,46803,240,2873
4,Assam,573532,556527,5372,11633
5,Bihar,725158,715191,9646,321
6,Chandigarh,61974,61137,811,26
7,Chhattisgarh,1003078,987804,13539,1735
8,Dadra and Nagar Haveli and Daman and Diu,10652,10639,4,9
9,Delhi,1436695,1411064,25066,565
10,Goa,171814,167649,3159,1006
11,Gujarat,825020,814747,10077,196
12,Haryana,770060,759727,9648,685
13,Himachal Pradesh,207700,202218,3533,1949
14,Jammu and Kashmir,322428,316632,4386,1410
15,Jharkhand,347373,342022,5130,221
16,Karnataka,2916927,2855862,36773,24292
17,Kerala,3533918,3337579,17654,178685
18,Ladakh,20385,20113,207,65
19,Lakshadweep,10247,10133,50,64
20,Madhya Pradesh,791950,781280,10514,156
21,Maharashtra,6347820,6139493,133845,74482
22,Manipur,103588,93802,1640,8146
23,Meghalaya,68631,62154,1154,5323
24,Mizoram,44239,31393,165,12681
25,Nagaland,28551,26570,583,1398
26,Odisha,985827,968453,6366,11008
27,Puducherry,121523,118841,1800,882
28,Punjab,599428,582654,16313,461
29,Rajasthan,953812,944621,8954,237
30,Sikkim,27746,24301,355,3090
31,Tamil Nadu,2573352,2518777,34289,20286
32,Telangana,648957,636552,3823,8582
33,Tripura,80134,77056,767,2311
34,Uttarakhand,342374,334515,7367,492
35,Uttar Pradesh,1708716,1685357,22773,586
36,West Bengal,1533128,1504326,18217,10585
