ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,184,81,0,103
2,Arunachal Pradesh,3,3,0,0
3,Assam,26,13,0,13
4,Bihar,78,38,0,40
5,Chandigarh,5,3,0,2
6,Chhattisgarh,75,30,0,45
7,Delhi,2249,1510,8,731
8,Goa,22,16,0,6
9,Gujarat,2147,864,2,1281
10,Haryana,244,161,0,83
11,Himachal Pradesh,3,1,0,2
12,Jammu and Kashmir,21,9,0,12
13,Jharkhand,29,9,1,19
14,Karnataka,1315,837,11,467
15,Kerala,5476,3292,19,2165
16,Madhya Pradesh,123,34,3,86
17,Maharashtra,1700,1064,21,615
18,Manipur,2,0,0,2
19,Mizoram,2,2,0,0
20,Odisha,72,30,0,42
21,Puducherry,106,98,0,8
22,Punjab,53,20,2,31
23,Rajasthan,305,163,1,141
24,Sikkim,77,38,0,39
25,Tamil Nadu,741,504,6,231
26,Telangana,19,7,0,12
27,Tripura,1,1,0,0
28,Uttarakhand,41,37,0,4
29,Uttar Pradesh,508,279,2,227
30,West Bengal,1160,412,1,747
