ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,322,322,0,0
2,Arunachal Pradesh,3,3,0,0
3,Assam,187,181,0,6
4,Bihar,143,142,0,1
5,Chandigarh,17,17,0,0
6,Chhattisgarh,237,224,5,8
7,Delhi,4054,4018,21,15
8,Goa,29,29,0,0
9,Gujarat,3668,3623,2,43
10,Haryana,646,634,4,8
11,Himachal Pradesh,4,4,0,0
12,Jammu and Kashmir,125,105,1,19
13,Jharkhand,82,81,1,0
14,Karnataka,2950,2919,11,20
15,Kerala,8724,8627,52,45
16,Ladakh,5,5,0,0
17,Madhya Pradesh,349,336,10,3
18,Maharashtra,2690,2617,42,31
19,Manipur,339,326,0,13
20,Meghalaya,1,1,0,0
21,Mizoram,13,12,0,1
22,Nagaland,3,3,0,0
23,Odisha,169,165,0,4
24,Puducherry,125,125,0,0
25,Punjab,244,223,4,17
26,Rajasthan,813,779,3,31
27,Sikkim,276,256,1,19
28,Tamil Nadu,1177,1155,7,15
29,Telangana,33,33,0,0
30,Tripura,31,31,0,0
31,Uttarakhand,112,112,0,0
32,Uttar Pradesh,1089,1067,2,20
33,West Bengal,1167,1125,1,41
