ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10612,129,0
2,Andhra Pradesh,2339063,2324325,14733,5
3,Arunachal Pradesh,66890,66593,296,1
4,Assam,746100,738064,8035,1
5,Bihar,851362,839053,12302,7
6,Chandigarh,99342,98159,1181,2
7,Chhattisgarh,1177741,1163591,14146,4
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007054,1980515,26519,20
10,Goa,259053,255026,4013,14
11,Gujarat,1277504,1266436,11043,25
12,Haryana,1056560,1045810,10714,36
13,Himachal Pradesh,312604,308374,4213,17
14,Jammu and Kashmir,479388,474588,4785,15
15,Jharkhand,442567,437236,5331,0
16,Karnataka,4071630,4029930,40307,1393
17,Kerala,6827441,6754450,71527,1464
18,Ladakh,29407,29175,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054913,1044133,10776,4
21,Maharashtra,8136274,7987695,148409,170
22,Manipur,139922,137771,2149,2
23,Meghalaya,96780,95155,1624,1
24,Mizoram,238964,238237,726,1
25,Nagaland,35986,35204,782,0
26,Odisha,1336508,1327198,9205,105
27,Puducherry,175501,173517,1975,9
28,Punjab,784152,764850,19289,13
29,Rajasthan,1315336,1305610,9653,73
30,Sikkim,44318,43818,499,1
31,Tamil Nadu,3594290,3556188,38049,53
32,Telangana,841223,837055,4111,57
33,Tripura,108034,107093,940,1
34,Uttarakhand,449350,441548,7751,51
35,Uttar Pradesh,2128068,2104336,23633,99
36,West Bengal,2118537,2096960,21531,46
