ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10020,9886,129,5
2,Andhra Pradesh,2318176,2301904,14729,1543
3,Arunachal Pradesh,64458,64077,296,85
4,Assam,724150,716042,6639,1469
5,Bihar,830197,817683,12255,259
6,Chandigarh,91776,90500,1165,111
7,Chhattisgarh,1151236,1136201,14030,1005
8,Dadra and Nagar Haveli and Daman and Diu,11440,11434,4,2
9,Delhi,1860887,1833169,26130,1588
10,Goa,245080,241062,3825,193
11,Gujarat,1223034,1210850,10934,1250
12,Haryana,982443,970440,10569,1434
13,Himachal Pradesh,283538,278784,4122,632
14,Jammu and Kashmir,453134,447923,4748,463
15,Jharkhand,434496,428860,5315,321
16,Karnataka,3941835,3897928,39979,3928
17,Kerala,6506655,6421042,65758,19855
18,Ladakh,28084,27719,228,137
19,Lakshadweep,11400,11346,52,2
20,Madhya Pradesh,1039592,1026627,10732,2233
21,Maharashtra,7867391,7714719,143718,8954
22,Manipur,136854,134448,2113,293
23,Meghalaya,93546,91801,1581,164
24,Mizoram,216605,210462,660,5483
25,Nagaland,35414,34576,756,82
26,Odisha,1285487,1274756,9085,1646
27,Puducherry,165738,163702,1962,74
28,Punjab,758259,740092,17718,449
29,Rajasthan,1280564,1267913,9540,3111
30,Sikkim,39079,38597,443,39
31,Tamil Nadu,3450333,3408373,38010,3950
32,Telangana,789401,782904,4111,2386
33,Tripura,100866,99933,919,14
34,Uttarakhand,436280,426407,7686,2187
35,Uttar Pradesh,2068563,2042319,23470,2774
36,West Bengal,2015545,1992591,21178,1776
