ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,1490,648,20,822
2,Andhra Pradesh,227860,138712,2036,87112
3,Arunachal Pradesh,2155,1482,3,670
4,Assam,58837,42325,145,16367
5,Bihar,79451,51158,387,27906
6,Chandigarh,1515,904,25,586
7,Chhattisgarh,12148,8809,96,3243
8,Dadra and Nagar Haveli and Daman and Diu,1564,1121,2,441
9,Delhi,145427,130587,4111,10729
10,Goa,8712,5995,75,2642
11,Gujarat,70965,54166,2652,14147
12,Haryana,41635,34781,483,6371
13,Himachal Pradesh,3371,2181,15,1175
14,Jammu and Kashmir,24897,17003,472,7422
15,Jharkhand,18138,8838,177,9123
16,Karnataka,178087,93908,3198,80981
17,Kerala,34331,21832,108,12391
18,Ladakh,1688,1222,9,457
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,39025,29020,996,9009
21,Maharashtra,515332,351710,17757,145865
22,Manipur,3753,2044,11,1698
23,Meghalaya,1062,490,6,566
24,Mizoram,620,298,0,322
25,Nagaland,2781,904,8,1869
26,Odisha,45927,31785,272,13870
27,Puducherry,5382,3201,87,2094
28,Punjab,23903,15319,586,7998
29,Rajasthan,52497,38235,789,13473
30,Sikkim,866,494,1,371
31,Tamil Nadu,296901,238638,4927,53336
32,Telangana,80751,57586,637,22528
33,Tripura,6208,4443,42,1723
34,Uttarakhand,9632,6134,125,3373
35,Uttar Pradesh,122609,72650,2069,47890
36,West Bengal,95554,67120,2059,26375
