ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4994,4932,62,0
2,Andhra Pradesh,888099,879780,7157,1162
3,Arunachal Pradesh,16829,16764,56,9
4,Assam,217175,214344,1083,1748
5,Bihar,259858,257618,1508,732
6,Chandigarh,21015,20493,336,186
7,Chhattisgarh,306370,298337,3718,4315
8,Dadra and Nagar Haveli and Daman and Diu,3398,3392,2,4
9,Delhi,635481,623409,10864,1208
10,Goa,53638,52109,768,761
11,Gujarat,262406,255059,4391,2956
12,Haryana,268136,264093,3024,1019
13,Himachal Pradesh,57646,56256,981,409
14,Jammu and Kashmir,124659,122049,1941,669
15,Jharkhand,118839,117309,1077,453
16,Karnataka,940596,922437,12225,5934
17,Kerala,944709,871548,3796,69365
18,Ladakh,9735,9535,130,70
19,Lakshadweep,122,61,0,61
20,Madhya Pradesh,255689,249443,3816,2430
21,Maharashtra,2033266,1943335,51169,38762
22,Manipur,29086,28603,372,111
23,Meghalaya,13774,13575,147,52
24,Mizoram,4376,4337,9,30
25,Nagaland,12117,11963,88,66
26,Odisha,335282,332499,1906,877
27,Puducherry,39146,38215,652,279
28,Punjab,173861,166103,5628,2130
29,Rajasthan,317766,313304,2770,1692
30,Sikkim,6098,5877,135,86
31,Tamil Nadu,839866,823001,12371,4494
32,Telangana,295101,291510,1606,1985
33,Tripura,33351,32948,391,12
34,Uttarakhand,96281,93629,1655,997
35,Uttar Pradesh,600837,587398,8674,4765
36,West Bengal,570581,555190,10195,5196
