ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10088,9927,129,32
2,Andhra Pradesh,2320353,2305372,14731,250
3,Arunachal Pradesh,64512,64213,296,3
4,Assam,724339,716256,7988,95
5,Bihar,831215,818675,12256,284
6,Chandigarh,92984,91524,1165,295
7,Chhattisgarh,1153022,1138581,14035,406
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1920559,1889211,26229,5119
10,Goa,247073,242507,3833,733
11,Gujarat,1227399,1215192,10946,1261
12,Haryana,1009113,995547,10621,2945
13,Himachal Pradesh,285408,281108,4137,163
14,Jammu and Kashmir,454469,449576,4752,141
15,Jharkhand,435512,430099,5319,94
16,Karnataka,3960208,3915271,40112,4825
17,Kerala,6595722,6504574,69873,21275
18,Ladakh,28310,28056,228,26
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1043474,1032319,10740,415
21,Maharashtra,7931745,7761032,147885,22828
22,Manipur,137245,135123,2120,2
23,Meghalaya,93872,92237,1594,41
24,Mizoram,228731,227875,701,155
25,Nagaland,35502,34739,761,2
26,Odisha,1288800,1279419,9126,255
27,Puducherry,166044,163968,1962,114
28,Punjab,761200,742929,17758,513
29,Rajasthan,1287053,1276823,9561,669
30,Sikkim,39189,38726,453,10
31,Tamil Nadu,3460182,3419083,38026,3073
32,Telangana,795819,789796,4111,1912
33,Tripura,100890,99966,923,1
34,Uttarakhand,438252,429968,7695,589
35,Uttar Pradesh,2084010,2058161,23526,2323
36,West Bengal,2021555,1998723,21207,1625
