ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10012,9854,129,29
2,Andhra Pradesh,2316711,2296430,14716,5565
3,Arunachal Pradesh,64341,63799,296,246
4,Assam,724013,715615,6635,1763
5,Bihar,829803,817040,12255,508
6,Chandigarh,91608,90234,1163,211
7,Chhattisgarh,1149871,1133253,14022,2596
8,Dadra and Nagar Haveli and Daman and Diu,11438,11431,4,3
9,Delhi,1857015,1828542,26106,2367
10,Goa,244817,240489,3795,533
11,Gujarat,1221276,1206445,10906,3925
12,Haryana,979355,965969,10531,2855
13,Himachal Pradesh,282538,276905,4105,1528
14,Jammu and Kashmir,452547,446352,4747,1448
15,Jharkhand,434110,428175,5315,620
16,Karnataka,3938032,3887744,39845,10443
17,Kerala,6478750,6359953,64403,54394
18,Ladakh,27902,27369,228,305
19,Lakshadweep,11394,11306,52,36
20,Madhya Pradesh,1035808,1018917,10719,6172
21,Maharashtra,7860317,7699623,143633,17061
22,Manipur,136548,133848,2104,596
23,Meghalaya,93346,91482,1573,291
24,Mizoram,209289,199394,648,9247
25,Nagaland,35372,34413,753,206
26,Odisha,1283297,1270221,9036,4040
27,Puducherry,165646,163365,1960,321
28,Punjab,757475,738666,17689,1120
29,Rajasthan,1275989,1258941,9530,7518
30,Sikkim,39039,38489,441,109
31,Tamil Nadu,3446388,3396078,37989,12321
32,Telangana,787437,778850,4110,4477
33,Tripura,100852,99875,919,58
34,Uttarakhand,435494,425339,7675,2480
35,Uttar Pradesh,2065412,2036281,23438,5693
36,West Bengal,2013789,1989200,21152,3437
