ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340812,2325970,14733,109
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746171,738135,8035,1
5,Bihar,855285,842957,12315,13
6,Chandigarh,100702,99515,1185,2
7,Chhattisgarh,1187778,1173516,14191,71
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041208,2014493,26670,45
10,Goa,263501,259430,4014,57
11,Gujarat,1291609,1280452,11081,76
12,Haryana,1078996,1068208,10779,9
13,Himachal Pradesh,322948,318700,4246,2
14,Jammu and Kashmir,482048,477250,4792,6
15,Jharkhand,443853,438515,5337,1
16,Karnataka,4090507,4049135,40372,1000
17,Kerala,6915767,6841825,72073,1869
18,Ladakh,29614,29372,231,11
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056582,1045774,10786,22
21,Maharashtra,8172836,8023576,148567,693
22,Manipur,140036,137886,2149,1
23,Meghalaya,96990,95362,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348414,1339179,9215,20
27,Puducherry,177630,175633,1982,15
28,Punjab,793693,773115,20570,8
29,Rajasthan,1326530,1316756,9737,37
30,Sikkim,44932,44431,501,0
31,Tamil Nadu,3611193,3572934,38084,175
32,Telangana,844604,840437,4111,56
33,Tripura,108495,107553,942,0
34,Uttarakhand,452588,444820,7768,0
35,Uttar Pradesh,2145544,2121802,23717,25
36,West Bengal,2126625,2104999,21556,70
