ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339162,2324380,14733,49
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746104,738065,8035,4
5,Bihar,851455,839133,12303,19
6,Chandigarh,99435,98216,1183,36
7,Chhattisgarh,1177852,1163666,14147,39
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2009061,1981866,26524,671
10,Goa,259608,255305,4013,290
11,Gujarat,1281082,1268053,11053,1976
12,Haryana,1057299,1046255,10714,330
13,Himachal Pradesh,313697,308907,4216,574
14,Jammu and Kashmir,479650,474791,4785,74
15,Jharkhand,442614,437262,5332,20
16,Karnataka,4076600,4035472,40322,806
17,Kerala,6834578,6760092,71609,2877
18,Ladakh,29433,29201,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1055071,1044246,10777,48
21,Maharashtra,8142509,7991728,148438,2343
22,Manipur,139924,137775,2149,0
23,Meghalaya,96791,95165,1625,1
24,Mizoram,238969,238243,726,0
25,Nagaland,35988,35206,782,0
26,Odisha,1336840,1327541,9205,94
27,Puducherry,176022,174007,1976,39
28,Punjab,784816,765341,19289,186
29,Rajasthan,1315986,1306140,9661,185
30,Sikkim,44344,43832,500,12
31,Tamil Nadu,3596416,3557706,38050,660
32,Telangana,842439,838176,4111,152
33,Tripura,108034,107094,940,0
34,Uttarakhand,449595,441808,7755,32
35,Uttar Pradesh,2128683,2104729,23650,304
36,West Bengal,2118971,2097357,21533,81
