ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10668,10512,129,27
2,Andhra Pradesh,2338209,2323255,14733,221
3,Arunachal Pradesh,66836,66524,296,16
4,Assam,745574,734813,8034,2727
5,Bihar,850418,837871,12300,247
6,Chandigarh,99191,97970,1181,40
7,Chhattisgarh,1176124,1161486,14133,505
8,Dadra and Nagar Haveli and Daman and Diu,11587,11582,4,1
9,Delhi,2003119,1976232,26501,386
10,Goa,257955,253743,3966,246
11,Gujarat,1274459,1262472,11034,953
12,Haryana,1054794,1043833,10704,257
13,Himachal Pradesh,312160,307776,4210,174
14,Jammu and Kashmir,479102,474172,4785,145
15,Jharkhand,442341,436902,5330,109
16,Karnataka,4064082,4021041,40281,2760
17,Kerala,6801293,6718062,71118,12113
18,Ladakh,29328,29084,231,13
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054252,1043342,10771,139
21,Maharashtra,8120009,7968174,148333,3502
22,Manipur,139807,137643,2148,16
23,Meghalaya,96680,95007,1622,51
24,Mizoram,238396,237460,723,213
25,Nagaland,35957,35167,781,9
26,Odisha,1333499,1322831,9192,1476
27,Puducherry,174442,172072,1974,396
28,Punjab,781910,763814,17914,182
29,Rajasthan,1312984,1302778,9640,566
30,Sikkim,44149,43578,497,74
31,Tamil Nadu,3581516,3537998,38046,5472
32,Telangana,837597,832796,4111,690
33,Tripura,107787,106820,938,29
34,Uttarakhand,449163,440374,7751,1038
35,Uttar Pradesh,2126031,2101912,23620,499
36,West Bengal,2113666,2089066,21501,3099
