ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10039,9907,129,3
2,Andhra Pradesh,2319777,2304987,14730,60
3,Arunachal Pradesh,64502,64203,296,3
4,Assam,724220,716229,7986,5
5,Bihar,830650,818337,12256,57
6,Chandigarh,92200,90948,1165,87
7,Chhattisgarh,1152331,1138262,14034,35
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1898173,1867061,26184,4928
10,Goa,245538,241638,3832,68
11,Gujarat,1224622,1213490,10944,188
12,Haryana,998113,985539,10621,1953
13,Himachal Pradesh,284912,280715,4136,61
14,Jammu and Kashmir,454126,449321,4751,54
15,Jharkhand,435282,429928,5318,36
16,Karnataka,3949290,3907301,40105,1884
17,Kerala,6545816,6473213,69350,3253
18,Ladakh,28253,28019,228,6
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041832,1030867,10735,230
21,Maharashtra,7880074,7730789,147851,1434
22,Manipur,137230,135101,2120,9
23,Meghalaya,93818,92212,1593,13
24,Mizoram,227899,226983,697,219
25,Nagaland,35492,34731,760,1
26,Odisha,1288253,1278972,9126,155
27,Puducherry,165801,163832,1962,7
28,Punjab,759995,742081,17751,163
29,Rajasthan,1284538,1274356,9554,628
30,Sikkim,39157,38701,452,4
31,Tamil Nadu,3454512,3416049,38025,438
32,Telangana,792474,787961,4111,402
33,Tripura,100887,99962,923,2
34,Uttarakhand,437661,429491,7693,477
35,Uttar Pradesh,2077231,2052375,23513,1343
36,West Bengal,2018713,1997112,21203,398
