ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7438,7210,127,101
2,Andhra Pradesh,1862036,1798380,12452,51204
3,Arunachal Pradesh,33916,31189,160,2567
4,Assam,490907,454726,4310,31871
5,Bihar,720505,708231,9569,2705
6,Chandigarh,61520,60446,807,267
7,Chhattisgarh,992074,971057,13407,7610
8,Dadra and Nagar Haveli and Daman and Diu,10523,10459,4,60
9,Delhi,1433366,1406629,24940,1797
10,Goa,165197,159419,3013,2765
11,Gujarat,822758,807911,10040,4807
12,Haryana,767900,756426,9314,2160
13,Himachal Pradesh,201049,195301,3461,2287
14,Jammu and Kashmir,313028,301973,4273,6782
15,Jharkhand,344914,338446,5104,1364
16,Karnataka,2819465,2668705,34287,116473
17,Kerala,2842247,2729967,12445,99835
18,Ladakh,19881,19341,202,338
19,Lakshadweep,9559,9172,47,340
20,Madhya Pradesh,789499,779177,8827,1495
21,Maharashtra,5997587,5753290,119303,124994
22,Manipur,65622,55257,1074,9291
23,Meghalaya,46458,41349,797,4312
24,Mizoram,18624,14096,86,4442
25,Nagaland,24541,22486,477,1578
26,Odisha,886946,853012,3717,30217
27,Puducherry,115627,110838,1731,3058
28,Punjab,593572,572008,15923,5641
29,Rajasthan,951548,940465,8905,2178
30,Sikkim,19589,16903,296,2390
31,Tamil Nadu,2443415,2358785,31746,52884
32,Telangana,616688,596628,3598,16462
33,Tripura,63499,58978,660,3861
34,Uttarakhand,339127,329182,7068,2877
35,Uttar Pradesh,1704790,1678788,22336,3666
36,West Bengal,1487363,1447510,17475,22378
