ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,6223,5928,71,224
2,Andhra Pradesh,1206232,1027270,8374,170588
3,Arunachal Pradesh,19412,17577,59,1776
4,Assam,272751,240004,1485,31262
5,Bihar,538677,422210,2987,113480
6,Chandigarh,46793,37898,532,8363
7,Chhattisgarh,802643,663694,9738,129211
8,Dadra and Nagar Haveli and Daman and Diu,8325,6722,4,1599
9,Delhi,1253902,1143980,18063,91859
10,Goa,104398,74991,1443,27964
11,Gujarat,633427,477391,7912,148124
12,Haryana,558975,440590,4960,113425
13,Himachal Pradesh,114787,87193,1692,25902
14,Jammu and Kashmir,196585,154447,2510,39628
15,Jharkhand,263115,200237,3346,59532
16,Karnataka,1741046,1236854,16884,487308
17,Kerala,1743932,1362363,5565,376004
18,Ladakh,14811,13166,151,1494
19,Lakshadweep,3376,2240,7,1129
20,Madhya Pradesh,624985,529667,6074,89244
21,Maharashtra,4880542,4164098,72662,643782
22,Manipur,33353,30262,434,2657
23,Meghalaya,18283,15957,191,2135
24,Mizoram,6964,5305,17,1642
25,Nagaland,15004,12848,118,2038
26,Odisha,489641,416403,2104,71134
27,Puducherry,65117,52517,883,11717
28,Punjab,407509,334677,9825,63007
29,Rajasthan,685036,483332,5021,196683
30,Sikkim,8919,6714,155,2050
31,Tamil Nadu,1272602,1129512,14779,128311
32,Telangana,475748,396042,2579,77127
33,Tripura,36534,34004,403,2127
34,Uttarakhand,211834,149166,3142,59526
35,Uttar Pradesh,1399294,1122669,14151,262474
36,West Bengal,916635,782916,11847,121872
