ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10034,9904,129,1
2,Andhra Pradesh,2319599,2304806,14730,63
3,Arunachal Pradesh,64489,64190,296,3
4,Assam,724197,716210,6639,1348
5,Bihar,830489,818215,12256,18
6,Chandigarh,91937,90759,1165,13
7,Chhattisgarh,1152194,1138101,14034,59
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1865942,1839237,26156,549
10,Goa,245336,241474,3832,30
11,Gujarat,1223991,1212963,10942,86
12,Haryana,985701,974736,10617,348
13,Himachal Pradesh,284625,280404,4133,88
14,Jammu and Kashmir,453854,448970,4750,134
15,Jharkhand,435164,429833,5315,16
16,Karnataka,3945900,3904342,40057,1501
17,Kerala,6535357,6463828,68339,3190
18,Ladakh,28232,27995,228,9
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041188,1030400,10735,53
21,Maharashtra,7874948,7726326,147810,812
22,Manipur,137146,134977,2120,49
23,Meghalaya,93781,92174,1593,14
24,Mizoram,225458,223915,688,855
25,Nagaland,35480,34714,759,7
26,Odisha,1287823,1278485,9121,217
27,Puducherry,165774,163812,1962,0
28,Punjab,759188,741387,17742,59
29,Rajasthan,1283086,1273444,9552,90
30,Sikkim,39143,38689,452,2
31,Tamil Nadu,3453033,3414771,38025,237
32,Telangana,791461,787102,4111,248
33,Tripura,100878,99956,922,0
34,Uttarakhand,437291,429133,7692,466
35,Uttar Pradesh,2071018,2047210,23498,310
36,West Bengal,2017637,1995947,21200,490
