ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,151,83,0,68
2,Andhra Pradesh,23814,12154,277,11383
3,Arunachal Pradesh,302,120,2,180
4,Assam,14032,8726,22,5284
5,Bihar,13944,9816,115,4013
6,Chandigarh,523,403,7,113
7,Chhattisgarh,3675,2903,15,757
8,Dadra and Nagar Haveli and Daman and Diu,411,189,0,222
9,Delhi,107051,82226,3258,21567
10,Goa,2151,1273,9,869
11,Gujarat,39194,27718,2008,9468
12,Haryana,19369,14510,287,4572
13,Himachal Pradesh,1140,846,11,283
14,Jammu and Kashmir,9501,5695,154,3652
15,Jharkhand,3246,2208,23,1015
16,Karnataka,31105,12833,486,17786
17,Kerala,6534,3708,27,2799
18,Ladakh,1055,915,1,139
19,Madhya Pradesh,16341,12232,634,3475
20,Maharashtra,230599,127259,9667,93673
21,Manipur,1450,799,0,651
22,Meghalaya,113,66,2,45
23,Mizoram,197,133,0,64
24,Nagaland,673,304,0,369
25,Odisha,11201,7407,52,3742
26,Puducherry,1151,584,14,553
27,Punjab,7140,4945,183,2012
28,Rajasthan,22563,17070,491,5002
29,Sikkim,134,72,0,62
30,Tamil Nadu,126581,78161,1765,46655
31,Telangana,30946,18192,331,12423
32,Tripura,1776,1338,1,437
33,Uttarakhand,3305,2672,46,587
34,Uttar Pradesh,32362,21127,862,10373
35,West Bengal,25911,16826,854,8231
