ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746159,738119,8035,5
5,Bihar,855267,842952,12314,1
6,Chandigarh,100693,99508,1185,0
7,Chhattisgarh,1187695,1173505,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040911,2014235,26666,10
10,Goa,263347,259329,4014,4
11,Gujarat,1291385,1280299,11079,7
12,Haryana,1078881,1068122,10755,4
13,Himachal Pradesh,322908,318661,4241,6
14,Jammu and Kashmir,482023,477231,4792,0
15,Jharkhand,443826,438492,5334,0
16,Karnataka,4088770,4048401,40358,11
17,Kerala,6907243,6835181,72042,20
18,Ladakh,29602,29371,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8171070,8022290,148558,222
22,Manipur,140034,137885,2149,0
23,Meghalaya,96983,95352,1628,3
24,Mizoram,239560,238826,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348356,1339136,9215,5
27,Puducherry,177547,175566,1981,0
28,Punjab,792415,773074,19338,3
29,Rajasthan,1326465,1316727,9736,2
30,Sikkim,44927,44422,501,4
31,Tamil Nadu,3610657,3572571,38081,5
32,Telangana,844433,840314,4111,8
33,Tripura,108493,107550,942,1
34,Uttarakhand,452571,444803,7768,0
35,Uttar Pradesh,2145432,2121662,23712,58
36,West Bengal,2126285,2104604,21555,126
