ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4994,4922,62,10
2,Andhra Pradesh,887349,878828,7152,1369
3,Arunachal Pradesh,16824,16753,56,15
4,Assam,217042,213857,1081,2104
5,Bihar,259149,256014,1490,1645
6,Chandigarh,20819,20339,334,146
7,Chhattisgarh,297868,289708,3647,4513
8,Dadra and Nagar Haveli and Daman and Diu,3396,3388,2,6
9,Delhi,634325,621995,10829,1501
10,Goa,53100,51600,763,737
11,Gujarat,260220,251862,4382,3976
12,Haryana,267504,263236,3014,1254
13,Himachal Pradesh,57296,55991,974,331
14,Jammu and Kashmir,124234,121253,1931,1050
15,Jharkhand,118495,116706,1066,723
16,Karnataka,937383,918859,12207,6317
17,Kerala,905591,829452,3663,72476
18,Ladakh,9688,9511,129,48
19,Lakshadweep,69,0,0,69
20,Madhya Pradesh,254270,247418,3799,3053
21,Maharashtra,2015524,1920006,50894,44624
22,Manipur,29007,28476,370,161
23,Meghalaya,13741,13506,146,89
24,Mizoram,4362,4311,9,42
25,Nagaland,12083,11938,88,57
26,Odisha,334667,331535,1906,1226
27,Puducherry,38934,38006,646,282
28,Punjab,172406,164745,5581,2080
29,Rajasthan,317104,311679,2761,2664
30,Sikkim,6079,5844,133,102
31,Tamil Nadu,836315,819306,12333,4676
32,Telangana,293923,289631,1594,2698
33,Tripura,33346,32934,391,21
34,Uttarakhand,95826,92748,1639,1439
35,Uttar Pradesh,599376,584372,8636,6368
36,West Bengal,568884,552877,10139,5868
