ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340677,2325944,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746165,738130,8035,0
5,Bihar,855267,842953,12314,0
6,Chandigarh,100699,99514,1185,0
7,Chhattisgarh,1187698,1173508,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041117,2014447,26669,1
10,Goa,263406,259372,4014,20
11,Gujarat,1291472,1280386,11080,6
12,Haryana,1078974,1068193,10779,2
13,Himachal Pradesh,322946,318700,4246,0
14,Jammu and Kashmir,482040,477247,4792,1
15,Jharkhand,443847,438506,5337,4
16,Karnataka,4089057,4048640,40359,58
17,Kerala,6910327,6836752,72052,1523
18,Ladakh,29603,29372,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056556,1045769,10786,1
21,Maharashtra,8171982,8023400,148564,18
22,Manipur,140035,137886,2149,0
23,Meghalaya,96990,95362,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348392,1339177,9215,0
27,Puducherry,177572,175583,1981,8
28,Punjab,793681,773107,20569,5
29,Rajasthan,1326468,1316732,9736,0
30,Sikkim,44932,44431,501,0
31,Tamil Nadu,3610861,3572732,38081,48
32,Telangana,844502,840386,4111,5
33,Tripura,108495,107553,942,0
34,Uttarakhand,452588,444820,7768,0
35,Uttar Pradesh,2145506,2121788,23717,1
36,West Bengal,2126544,2104989,21555,0
