ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10747,10613,129,5
2,Andhra Pradesh,2339071,2324334,14733,4
3,Arunachal Pradesh,66891,66594,296,1
4,Assam,746100,738065,8035,0
5,Bihar,851402,839086,12302,14
6,Chandigarh,99353,98167,1181,5
7,Chhattisgarh,1177759,1163603,14146,10
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007250,1980699,26521,30
10,Goa,259086,255064,4013,9
11,Gujarat,1277589,1266509,11043,37
12,Haryana,1056628,1045872,10714,42
13,Himachal Pradesh,312662,308434,4213,15
14,Jammu and Kashmir,479427,474623,4785,19
15,Jharkhand,442572,437239,5331,2
16,Karnataka,4072144,4031527,40308,309
17,Kerala,6828667,6755700,71561,1406
18,Ladakh,29413,29181,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054920,1044139,10776,5
21,Maharashtra,8136725,7988168,148417,140
22,Manipur,139924,137773,2149,2
23,Meghalaya,96784,95159,1624,1
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336569,1327276,9205,88
27,Puducherry,175531,173533,1975,23
28,Punjab,784233,764920,19289,24
29,Rajasthan,1315516,1305796,9653,67
30,Sikkim,44319,43820,499,0
31,Tamil Nadu,3594478,3556339,38049,90
32,Telangana,841384,837213,4111,60
33,Tripura,108034,107094,940,0
34,Uttarakhand,449412,441624,7752,36
35,Uttar Pradesh,2128132,2104451,23633,48
36,West Bengal,2118641,2097048,21532,61
