ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326363,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746241,738201,8037,3
5,Bihar,855691,843376,12315,0
6,Chandigarh,100756,99570,1186,0
7,Chhattisgarh,1188586,1174382,14202,2
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2043167,2016462,26696,9
10,Goa,263672,259651,4014,7
11,Gujarat,1292576,1281469,11100,7
12,Haryana,1079176,1068390,10785,1
13,Himachal Pradesh,323108,318861,4246,1
14,Jammu and Kashmir,482190,477396,4793,1
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096999,4056581,40406,12
17,Kerala,6919915,6847554,72127,234
18,Ladakh,29683,29452,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056775,1045989,10786,0
21,Maharashtra,8177445,8028815,148602,28
22,Manipur,140039,137890,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348640,1339423,9215,2
27,Puducherry,177776,175792,1982,2
28,Punjab,793932,773326,20593,13
29,Rajasthan,1327810,1318034,9746,30
30,Sikkim,44951,44449,501,1
31,Tamil Nadu,3611944,3573845,38086,13
32,Telangana,844886,840773,4111,2
33,Tripura,108577,107631,943,3
34,Uttarakhand,452745,444967,7778,0
35,Uttar Pradesh,2146088,2122347,23729,12
36,West Bengal,2127738,2106141,21558,39
