ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7584,7447,129,8
2,Andhra Pradesh,2030849,2002187,14010,14652
3,Arunachal Pradesh,53807,53004,270,533
4,Assam,595669,584296,5758,5615
5,Bihar,725833,716098,9658,77
6,Chandigarh,65160,64311,817,32
7,Chhattisgarh,1004902,990968,13558,376
8,Dadra and Nagar Haveli and Daman and Diu,10670,10661,4,5
9,Delhi,1438250,1412790,25083,377
10,Goa,174891,170972,3217,702
11,Gujarat,825629,815386,10082,161
12,Haryana,770659,760501,9807,351
13,Himachal Pradesh,215893,210733,3639,1521
14,Jammu and Kashmir,326990,321329,4414,1247
15,Jharkhand,348079,342829,5133,117
16,Karnataka,2962408,2908622,37517,16269
17,Kerala,4390489,4158504,22650,209335
18,Ladakh,20608,20371,207,30
19,Lakshadweep,10353,10297,51,5
20,Madhya Pradesh,792353,781705,10517,131
21,Maharashtra,6500617,6309021,138169,53427
22,Manipur,117230,112801,1812,2617
23,Meghalaya,78359,75141,1359,1859
24,Mizoram,72883,59273,241,13369
25,Nagaland,30657,29432,645,580
26,Odisha,1016833,1002810,8104,5919
27,Puducherry,124836,122153,1823,860
28,Punjab,601072,584306,16457,309
29,Rajasthan,954198,945154,8954,90
30,Sikkim,30650,29464,377,809
31,Tamil Nadu,2635419,2583707,35190,16522
32,Telangana,661866,652716,3897,5253
33,Tripura,83672,82382,805,485
34,Uttarakhand,343242,335560,7389,293
35,Uttar Pradesh,1709555,1686497,22883,175
36,West Bengal,1557414,1530731,18587,8096
