ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339103,2324363,14733,7
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851428,839123,12303,2
6,Chandigarh,99384,98189,1182,13
7,Chhattisgarh,1177811,1163658,14146,7
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007840,1981169,26523,148
10,Goa,259240,255159,4013,68
11,Gujarat,1278404,1266836,11047,521
12,Haryana,1056837,1046059,10714,64
13,Himachal Pradesh,312955,308607,4215,133
14,Jammu and Kashmir,479562,474712,4785,65
15,Jharkhand,442584,437247,5332,5
16,Karnataka,4075254,4034353,40317,584
17,Kerala,6832110,6758852,71593,1665
18,Ladakh,29429,29194,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1055008,1044205,10777,26
21,Maharashtra,8139252,7989796,148427,1029
22,Manipur,139924,137775,2149,0
23,Meghalaya,96788,95163,1625,0
24,Mizoram,238969,238243,726,0
25,Nagaland,35988,35206,782,0
26,Odisha,1336752,1327452,9205,95
27,Puducherry,175951,173906,1976,69
28,Punjab,784575,765208,19289,78
29,Rajasthan,1315724,1305976,9656,92
30,Sikkim,44330,43825,500,5
31,Tamil Nadu,3595464,3557110,38050,304
32,Telangana,842203,837824,4111,268
33,Tripura,108034,107094,940,0
34,Uttarakhand,449513,441742,7754,17
35,Uttar Pradesh,2128297,2104571,23649,77
36,West Bengal,2118888,2097312,21533,43
