ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7716,7579,129,8
2,Andhra Pradesh,2076687,2061122,14492,1073
3,Arunachal Pradesh,55334,55036,280,18
4,Assam,620357,612059,6160,2138
5,Bihar,726529,714277,12096,156
6,Chandigarh,65796,64617,1079,100
7,Chhattisgarh,1007741,993748,13600,393
8,Dadra and Nagar Haveli and Daman and Diu,10691,10686,4,1
9,Delhi,1444179,1417460,25107,1612
10,Goa,180229,176174,3520,535
11,Gujarat,829957,818422,10115,1420
12,Haryana,772844,762131,10063,650
13,Himachal Pradesh,228653,224410,3873,370
14,Jammu and Kashmir,340924,335103,4525,1296
15,Jharkhand,350160,344410,5142,608
16,Karnataka,3005232,2959429,38318,7485
17,Kerala,5239232,5171080,47066,21086
18,Ladakh,22140,21707,219,214
19,Lakshadweep,10415,10360,51,4
20,Madhya Pradesh,793768,782950,10533,285
21,Maharashtra,6661486,6504831,141476,15179
22,Manipur,125747,123565,2002,180
23,Meghalaya,84802,83259,1483,60
24,Mizoram,140955,138931,541,1483
25,Nagaland,32185,31408,702,75
26,Odisha,1054160,1044278,8455,1427
27,Puducherry,129434,127435,1880,119
28,Punjab,604331,587299,16642,390
29,Rajasthan,955636,946235,8963,438
30,Sikkim,32483,32021,409,53
31,Tamil Nadu,2745261,2701974,36750,6537
32,Telangana,681072,673589,4024,3459
33,Tripura,85041,84138,829,74
34,Uttarakhand,344843,337200,7416,227
35,Uttar Pradesh,1711049,1687742,22915,392
36,West Bengal,1631817,1604627,19733,7457
