ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7648,7514,129,5
2,Andhra Pradesh,2063872,2044692,14350,4830
3,Arunachal Pradesh,55105,54687,280,138
4,Assam,608915,599055,5978,3882
5,Bihar,726060,716363,9661,36
6,Chandigarh,65325,64476,820,29
7,Chhattisgarh,1005872,992066,13572,234
8,Dadra and Nagar Haveli and Daman and Diu,10681,10671,4,6
9,Delhi,1439630,1414232,25091,307
10,Goa,177915,174042,3358,515
11,Gujarat,826434,816187,10088,159
12,Haryana,771174,760999,10049,126
13,Himachal Pradesh,222890,217496,3737,1657
14,Jammu and Kashmir,331698,326433,4430,835
15,Jharkhand,348659,343329,5135,195
16,Karnataka,2986276,2939647,38017,8612
17,Kerala,4921995,4817785,28873,75337
18,Ladakh,20908,20663,208,37
19,Lakshadweep,10365,10314,51,0
20,Madhya Pradesh,792757,782150,10523,84
21,Maharashtra,6603850,6437025,140028,26797
22,Manipur,123333,120534,1913,886
23,Meghalaya,83384,81351,1446,587
24,Mizoram,118209,109702,414,8093
25,Nagaland,31726,30798,681,247
26,Odisha,1038836,1026277,8312,4247
27,Puducherry,127765,125454,1857,454
28,Punjab,602238,585448,16553,237
29,Rajasthan,954403,945432,8954,17
30,Sikkim,31904,31329,394,181
31,Tamil Nadu,2696328,2647504,36033,12791
32,Telangana,670453,662481,3949,4023
33,Tripura,84405,83479,816,110
34,Uttarakhand,343832,336277,7399,156
35,Uttar Pradesh,1710097,1687101,22899,97
36,West Bengal,1587260,1560325,19066,7869
