ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3992,3744,55,193
2,Andhra Pradesh,750517,697699,6194,46624
3,Arunachal Pradesh,11998,9035,23,2940
4,Assam,193387,163355,811,29221
5,Bihar,195499,183390,944,11165
6,Chandigarh,13081,11662,190,1229
7,Chhattisgarh,140258,111654,1235,27369
8,Dadra and Nagar Haveli and Daman and Diu,3152,3050,2,100
9,Delhi,306559,278812,5740,22007
10,Goa,37934,32777,499,4658
11,Gujarat,150253,130760,3557,15936
12,Haryana,141090,128841,1572,10677
13,Himachal Pradesh,17244,14278,248,2718
14,Jammu and Kashmir,83064,70955,1313,10796
15,Jharkhand,91951,82805,784,8362
16,Karnataka,700786,569947,9891,120948
17,Kerala,279855,182874,978,96003
18,Ladakh,5059,3973,64,1022
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,145245,127034,2599,15612
21,Maharashtra,1517434,1255779,40040,221615
22,Manipur,13092,10396,88,2608
23,Meghalaya,7544,5045,62,2437
24,Mizoram,2175,1984,0,191
25,Nagaland,6949,5694,17,1238
26,Odisha,249693,224273,1006,24414
27,Puducherry,31233,25955,559,4719
28,Punjab,123317,109767,3798,9752
29,Rajasthan,156908,133918,1636,21354
30,Sikkim,3321,2816,55,450
31,Tamil Nadu,651370,597033,10187,44150
32,Telangana,212063,185128,1222,25713
33,Tripura,28352,24086,315,3951
34,Uttarakhand,54525,46470,734,7321
35,Uttar Pradesh,433712,387149,6353,40210
36,West Bengal,291194,255838,5563,29793
