ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340738,2325951,14733,54
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746171,738133,8035,3
5,Bihar,855272,842955,12314,3
6,Chandigarh,100702,99514,1185,3
7,Chhattisgarh,1187729,1173508,14190,31
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041177,2014460,26670,47
10,Goa,263477,259402,4014,61
11,Gujarat,1291572,1280421,11081,70
12,Haryana,1078990,1068199,10779,12
13,Himachal Pradesh,322948,318700,4246,2
14,Jammu and Kashmir,482044,477249,4792,3
15,Jharkhand,443853,438515,5337,1
16,Karnataka,4089922,4048985,40369,568
17,Kerala,6915038,6840449,72067,2522
18,Ladakh,29603,29372,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056575,1045774,10786,15
21,Maharashtra,8172404,8023468,148567,369
22,Manipur,140036,137886,2149,1
23,Meghalaya,96990,95362,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348405,1339177,9215,13
27,Puducherry,177616,175628,1982,6
28,Punjab,793686,773115,20570,1
29,Rajasthan,1326513,1316739,9737,37
30,Sikkim,44932,44431,501,0
31,Tamil Nadu,3611099,3572861,38082,156
32,Telangana,844583,840408,4111,64
33,Tripura,108495,107553,942,0
34,Uttarakhand,452588,444820,7768,0
35,Uttar Pradesh,2145532,2121796,23717,19
36,West Bengal,2126581,2104995,21556,30
