ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5131,5020,62,49
2,Andhra Pradesh,913274,892736,7262,13276
3,Arunachal Pradesh,16861,16788,56,17
4,Assam,219027,215722,1111,2194
5,Bihar,271919,264402,1591,5926
6,Chandigarh,29197,25688,388,3121
7,Chhattisgarh,396579,333227,4469,58883
8,Dadra and Nagar Haveli and Daman and Diu,3812,3619,2,191
9,Delhi,690568,659980,11133,19455
10,Goa,60229,56531,840,2858
11,Gujarat,328453,305149,4620,18684
12,Haryana,304638,286182,3219,15237
13,Himachal Pradesh,66890,61642,1090,4158
14,Jammu and Kashmir,134827,127774,2018,5035
15,Jharkhand,130908,121885,1151,7872
16,Karnataka,1033560,971556,12731,49273
17,Kerala,1144594,1108078,4710,31806
18,Ladakh,10412,9836,130,446
19,Lakshadweep,770,716,1,53
20,Madhya Pradesh,318014,287869,4086,26059
21,Maharashtra,3173261,2613627,56652,502982
22,Manipur,29447,28998,374,75
23,Meghalaya,14140,13882,150,108
24,Mizoram,4522,4451,11,60
25,Nagaland,12376,12143,92,141
26,Odisha,344647,338662,1923,4062
27,Puducherry,42949,40442,687,1820
28,Punjab,260020,226887,7278,25855
29,Rajasthan,346791,325779,2866,18146
30,Sikkim,6317,6086,136,95
31,Tamil Nadu,911110,870546,12821,27743
32,Telangana,319054,303601,1741,13712
33,Tripura,33612,33095,393,124
34,Uttarakhand,104711,98444,1741,4526
35,Uttar Pradesh,645930,604979,8964,31987
36,West Bengal,600024,575371,10363,14290
