ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326363,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746241,738201,8037,3
5,Bihar,855691,843376,12315,0
6,Chandigarh,100756,99570,1186,0
7,Chhattisgarh,1188585,1174382,14202,1
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2043165,2016461,26696,8
10,Goa,263672,259651,4014,7
11,Gujarat,1292575,1281462,11100,13
12,Haryana,1079175,1068390,10785,0
13,Himachal Pradesh,323107,318861,4246,0
14,Jammu and Kashmir,482189,477396,4793,0
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096994,4056571,40406,17
17,Kerala,6919888,6847525,72127,236
18,Ladakh,29683,29452,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056775,1045989,10786,0
21,Maharashtra,8177443,8028812,148602,29
22,Manipur,140039,137890,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348640,1339423,9215,2
27,Puducherry,177776,175791,1982,3
28,Punjab,793930,773324,20593,13
29,Rajasthan,1327808,1318034,9746,28
30,Sikkim,44951,44450,501,0
31,Tamil Nadu,3611944,3573843,38086,15
32,Telangana,844885,840773,4111,1
33,Tripura,108577,107631,943,3
34,Uttarakhand,452745,444967,7778,0
35,Uttar Pradesh,2146086,2122345,23729,12
36,West Bengal,2127737,2106139,21558,40
