ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10747,10618,129,0
2,Andhra Pradesh,2339084,2324347,14733,4
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851414,839107,12303,4
6,Chandigarh,99360,98179,1181,0
7,Chhattisgarh,1177777,1163628,14146,3
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007374,1980844,26522,8
10,Goa,259120,255100,4013,7
11,Gujarat,1277649,1266595,11046,8
12,Haryana,1056676,1045926,10714,36
13,Himachal Pradesh,312704,308489,4213,2
14,Jammu and Kashmir,479457,474659,4785,13
15,Jharkhand,442574,437243,5331,0
16,Karnataka,4072881,4032433,40309,139
17,Kerala,6829688,6756922,71574,1192
18,Ladakh,29419,29188,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054938,1044161,10777,0
21,Maharashtra,8137133,7988648,148421,64
22,Manipur,139924,137775,2149,0
23,Meghalaya,96787,95162,1625,0
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336629,1327345,9205,79
27,Puducherry,175697,173692,1975,30
28,Punjab,784358,765055,19289,14
29,Rajasthan,1315579,1305915,9654,10
30,Sikkim,44322,43822,499,1
31,Tamil Nadu,3594655,3556560,38049,46
32,Telangana,841499,837367,4111,21
33,Tripura,108034,107094,940,0
34,Uttarakhand,449445,441676,7753,16
35,Uttar Pradesh,2128165,2104519,23636,10
36,West Bengal,2118748,2097168,21532,48
