ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341026,2326275,14733,18
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746212,738173,8036,3
5,Bihar,855364,843033,12315,16
6,Chandigarh,100708,99521,1185,2
7,Chhattisgarh,1188113,1173894,14193,26
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041388,2014697,26670,21
10,Goa,263578,259561,4014,3
11,Gujarat,1291862,1280736,11083,43
12,Haryana,1079061,1068279,10780,2
13,Himachal Pradesh,322973,318720,4246,7
14,Jammu and Kashmir,482089,477276,4793,20
15,Jharkhand,443858,438519,5337,2
16,Karnataka,4095117,4054485,40396,236
17,Kerala,6917481,6845318,72099,64
18,Ladakh,29618,29387,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056651,1045858,10786,7
21,Maharashtra,8175083,8026275,148582,226
22,Manipur,140036,137887,2149,0
23,Meghalaya,96991,95363,1628,0
24,Mizoram,239564,238828,734,2
25,Nagaland,36033,35251,782,0
26,Odisha,1348508,1339273,9215,20
27,Puducherry,177665,175673,1982,10
28,Punjab,793720,773144,20572,4
29,Rajasthan,1326640,1316891,9737,12
30,Sikkim,44935,44434,501,0
31,Tamil Nadu,3611519,3573414,38086,19
32,Telangana,844736,840599,4111,26
33,Tripura,108544,107592,943,9
34,Uttarakhand,452597,444829,7768,0
35,Uttar Pradesh,2145601,2121871,23719,11
36,West Bengal,2127219,2105055,21558,606
