ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4710,4550,61,99
2,Andhra Pradesh,868064,853232,6992,7840
3,Arunachal Pradesh,16282,15411,54,817
4,Assam,212776,208396,981,3399
5,Bihar,234610,227987,1264,5359
6,Chandigarh,17409,16070,277,1062
7,Chhattisgarh,237322,214826,2861,19635
8,Dadra and Nagar Haveli and Daman and Diu,3332,3314,2,16
9,Delhi,570374,528315,9174,32885
10,Goa,47963,45940,688,1335
11,Gujarat,209780,190821,3989,14970
12,Haryana,234126,213336,2428,18362
13,Himachal Pradesh,40518,31584,645,8289
14,Jammu and Kashmir,110224,103565,1694,4965
15,Jharkhand,109151,106171,964,2016
16,Karnataka,884897,849821,11778,23298
17,Kerala,602982,538713,2244,62025
18,Ladakh,8415,7489,117,809
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,206128,188097,3260,14771
21,Maharashtra,1823896,1685122,47151,91623
22,Manipur,25045,21566,281,3198
23,Meghalaya,11810,10936,111,763
24,Mizoram,3847,3499,5,343
25,Nagaland,11186,10194,64,928
26,Odisha,318725,312065,1739,4921
27,Puducherry,36968,35898,610,460
28,Punjab,152091,139442,4807,7842
29,Rajasthan,268063,237098,2312,28653
30,Sikkim,4989,4632,109,248
31,Tamil Nadu,781915,759206,11712,10997
32,Telangana,270318,259230,1461,9627
33,Tripura,32726,31764,370,592
34,Uttarakhand,74795,68505,1231,5059
35,Uttar Pradesh,543888,512028,7761,24099
36,West Bengal,483484,450762,8424,24298
