ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340996,2326232,14733,31
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746209,738147,8036,26
5,Bihar,855345,843025,12315,5
6,Chandigarh,100706,99520,1185,1
7,Chhattisgarh,1188084,1173809,14193,82
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041351,2014669,26670,12
10,Goa,263576,259553,4014,9
11,Gujarat,1291812,1280673,11083,56
12,Haryana,1079052,1068266,10780,6
13,Himachal Pradesh,322966,318713,4246,7
14,Jammu and Kashmir,482074,477266,4793,15
15,Jharkhand,443856,438516,5337,3
16,Karnataka,4094522,4053631,40394,497
17,Kerala,6917407,6845149,72096,162
18,Ladakh,29618,29386,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056640,1045843,10786,11
21,Maharashtra,8174834,8025821,148581,432
22,Manipur,140036,137887,2149,0
23,Meghalaya,96991,95362,1628,1
24,Mizoram,239563,238828,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348486,1339245,9215,26
27,Puducherry,177653,175663,1982,8
28,Punjab,793715,773135,20571,9
29,Rajasthan,1326629,1316874,9737,18
30,Sikkim,44935,44434,501,0
31,Tamil Nadu,3611499,3573382,38086,31
32,Telangana,844705,840565,4111,29
33,Tripura,108535,107571,943,21
34,Uttarakhand,452597,444824,7768,5
35,Uttar Pradesh,2145591,2121862,23719,10
36,West Bengal,2127116,2105041,21556,519
