ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10053,9919,129,5
2,Andhra Pradesh,2320082,2305236,14731,115
3,Arunachal Pradesh,64509,64212,296,1
4,Assam,724250,716246,7986,18
5,Bihar,830890,818556,12256,78
6,Chandigarh,92652,91335,1165,152
7,Chhattisgarh,1152589,1138452,14035,102
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1911268,1883042,26218,2008
10,Goa,246336,242073,3832,431
11,Gujarat,1225958,1214405,10945,608
12,Haryana,1004948,993058,10621,1269
13,Himachal Pradesh,285228,280952,4136,140
14,Jammu and Kashmir,454325,449502,4752,71
15,Jharkhand,435401,430032,5319,50
16,Karnataka,3955309,3912024,40108,3177
17,Kerala,6573666,6490535,69829,13302
18,Ladakh,28282,28043,228,11
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042978,1031957,10738,283
21,Maharashtra,7904709,7743513,147867,13329
22,Manipur,137242,135121,2120,1
23,Meghalaya,93827,92233,1593,1
24,Mizoram,228545,227692,700,153
25,Nagaland,35499,34736,761,2
26,Odisha,1288596,1279292,9126,178
27,Puducherry,165921,163926,1962,33
28,Punjab,760603,742655,17754,194
29,Rajasthan,1286347,1276346,9559,442
30,Sikkim,39177,38713,453,11
31,Tamil Nadu,3456916,3417732,38025,1159
32,Telangana,794184,789166,4111,907
33,Tripura,100889,99964,923,2
34,Uttarakhand,438066,429817,7693,556
35,Uttar Pradesh,2081313,2056782,23525,1006
36,West Bengal,2020034,1998254,21205,575
