ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,253,176,0,77
2,Arunachal Pradesh,3,3,0,0
3,Assam,46,24,0,22
4,Bihar,106,69,0,37
5,Chandigarh,5,4,0,1
6,Chhattisgarh,117,65,1,51
7,Delhi,2982,2415,12,555
8,Goa,25,20,0,5
9,Gujarat,2998,1748,2,1248
10,Haryana,357,254,0,103
11,Himachal Pradesh,3,3,0,0
12,Jammu and Kashmir,35,20,0,15
13,Jharkhand,48,15,1,32
14,Karnataka,1989,1282,11,696
15,Kerala,6775,5081,35,1659
16,Ladakh,5,0,0,5
17,Madhya Pradesh,207,66,4,137
18,Maharashtra,2041,1500,29,512
19,Manipur,20,1,0,19
20,Mizoram,2,2,0,0
21,Nagaland,1,0,0,1
22,Odisha,116,64,0,52
23,Puducherry,115,106,0,9
24,Punjab,84,45,2,37
25,Rajasthan,456,203,2,251
26,Sikkim,111,66,0,45
27,Tamil Nadu,889,660,7,222
28,Telangana,25,16,0,9
29,Tripura,5,1,0,4
30,Uttarakhand,56,49,0,7
31,Uttar Pradesh,682,402,2,278
32,West Bengal,1160,412,1,747
