ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10618,129,4
2,Andhra Pradesh,2339084,2324350,14733,1
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851416,839109,12303,4
6,Chandigarh,99361,98179,1181,1
7,Chhattisgarh,1177778,1163631,14146,1
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007404,1980872,26522,10
10,Goa,259122,255103,4013,6
11,Gujarat,1277659,1266603,11046,10
12,Haryana,1056683,1045938,10714,31
13,Himachal Pradesh,312708,308491,4213,4
14,Jammu and Kashmir,479461,474663,4785,13
15,Jharkhand,442574,437243,5331,0
16,Karnataka,4073036,4032573,40309,154
17,Kerala,6829890,6757101,71578,1211
18,Ladakh,29420,29188,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054939,1044161,10777,1
21,Maharashtra,8137211,7988704,148421,86
22,Manipur,139924,137775,2149,0
23,Meghalaya,96787,95162,1625,0
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336652,1327365,9205,82
27,Puducherry,175732,173722,1975,35
28,Punjab,784371,765067,19289,15
29,Rajasthan,1315587,1305918,9654,15
30,Sikkim,44322,43823,499,0
31,Tamil Nadu,3594681,3556602,38049,30
32,Telangana,841526,837383,4111,32
33,Tripura,108034,107094,940,0
34,Uttarakhand,449445,441686,7753,6
35,Uttar Pradesh,2128175,2104524,23637,14
36,West Bengal,2118774,2097192,21532,50
