ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10611,129,1
2,Andhra Pradesh,2339020,2324236,14733,51
3,Arunachal Pradesh,66885,66587,296,2
4,Assam,746090,735526,8035,2529
5,Bihar,851288,838925,12302,61
6,Chandigarh,99322,98135,1181,6
7,Chhattisgarh,1177672,1163464,14145,63
8,Dadra and Nagar Haveli and Daman and Diu,11591,11585,4,2
9,Delhi,2006710,1980014,26514,182
10,Goa,258904,254818,4013,73
11,Gujarat,1277198,1265783,11040,375
12,Haryana,1056390,1045557,10712,121
13,Himachal Pradesh,312506,308258,4211,37
14,Jammu and Kashmir,479317,474518,4785,14
15,Jharkhand,442555,437201,5331,23
16,Karnataka,4070272,4028113,40301,1858
17,Kerala,6824070,6750183,71430,2457
18,Ladakh,29396,29163,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054858,1044017,10776,65
21,Maharashtra,8134150,7984581,148400,1169
22,Manipur,139899,137738,2149,12
23,Meghalaya,96771,95143,1624,4
24,Mizoram,238909,238135,726,48
25,Nagaland,35986,35202,782,2
26,Odisha,1336334,1326982,9204,148
27,Puducherry,175462,173456,1975,31
28,Punjab,784057,764703,19289,65
29,Rajasthan,1314877,1304966,9648,263
30,Sikkim,44304,43797,499,8
31,Tamil Nadu,3593291,3554454,38048,789
32,Telangana,840779,836369,4111,299
33,Tripura,108027,107081,940,6
34,Uttarakhand,449217,441419,7751,47
35,Uttar Pradesh,2127857,2103986,23631,240
36,West Bengal,2118300,2096493,21530,277
