ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340934,2326117,14733,84
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746180,738137,8036,7
5,Bihar,855312,842981,12315,16
6,Chandigarh,100703,99517,1185,1
7,Chhattisgarh,1187952,1173648,14193,111
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041282,2014588,26670,24
10,Goa,263563,259509,4014,40
11,Gujarat,1291710,1280549,11082,79
12,Haryana,1079033,1068240,10780,13
13,Himachal Pradesh,322957,318704,4246,7
14,Jammu and Kashmir,482057,477256,4793,8
15,Jharkhand,443853,438516,5337,0
16,Karnataka,4093195,4051835,40386,974
17,Kerala,6917038,6844338,72087,613
18,Ladakh,29616,29383,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056624,1045816,10786,22
21,Maharashtra,8174004,8024582,148573,849
22,Manipur,140036,137887,2149,0
23,Meghalaya,96990,95362,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348446,1339206,9215,25
27,Puducherry,177639,175651,1982,6
28,Punjab,793698,773122,20571,5
29,Rajasthan,1326599,1316810,9737,52
30,Sikkim,44934,44431,501,2
31,Tamil Nadu,3611421,3573173,38086,162
32,Telangana,844658,840509,4111,38
33,Tripura,108508,107553,943,12
34,Uttarakhand,452591,444822,7768,1
35,Uttar Pradesh,2145572,2121834,23718,20
36,West Bengal,2126811,2105006,21556,249
