ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10389,10220,129,40
2,Andhra Pradesh,2330067,2312570,14733,2764
3,Arunachal Pradesh,65409,64709,296,404
4,Assam,735621,722002,8014,5605
5,Bihar,841842,827711,12280,1851
6,Chandigarh,95748,93821,1165,762
7,Chhattisgarh,1163131,1145183,14058,3890
8,Dadra and Nagar Haveli and Daman and Diu,11519,11508,4,7
9,Delhi,1948955,1920104,26303,2548
10,Goa,251458,246840,3849,769
11,Gujarat,1249120,1232544,10963,5613
12,Haryana,1026230,1013082,10635,2513
13,Himachal Pradesh,294688,286377,4156,4155
14,Jammu and Kashmir,460558,452416,4763,3379
15,Jharkhand,439178,432616,5327,1235
16,Karnataka,3996717,3947688,40133,8896
17,Kerala,6710792,6621530,70393,18869
18,Ladakh,28800,28420,228,152
19,Lakshadweep,11412,11360,52,0
20,Madhya Pradesh,1048522,1036185,10748,1589
21,Maharashtra,8035046,7872444,148068,14534
22,Manipur,138631,135900,2126,605
23,Meghalaya,94881,92727,1601,553
24,Mizoram,231911,230289,708,914
25,Nagaland,35709,34841,767,101
26,Odisha,1307249,1291669,9133,6447
27,Puducherry,170179,166983,1965,1231
28,Punjab,770977,747101,17806,6070
29,Rajasthan,1292705,1281496,9577,1632
30,Sikkim,41256,39658,468,1130
31,Tamil Nadu,3534246,3481121,38032,15093
32,Telangana,814884,806207,4111,4566
33,Tripura,105258,102021,927,2310
34,Uttarakhand,441220,431812,7705,1703
35,Uttar Pradesh,2099660,2073175,23560,2925
36,West Bengal,2086483,2042499,21327,22657
