ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326363,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746238,738199,8037,2
5,Bihar,855691,843376,12315,0
6,Chandigarh,100756,99569,1186,1
7,Chhattisgarh,1188578,1174372,14201,5
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2043128,2016412,26694,22
10,Goa,263660,259636,4014,10
11,Gujarat,1292558,1281444,11100,14
12,Haryana,1079171,1068386,10785,0
13,Himachal Pradesh,323106,318857,4246,3
14,Jammu and Kashmir,482189,477396,4793,0
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096920,4056477,40406,37
17,Kerala,6919161,6846576,72117,468
18,Ladakh,29678,29445,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056774,1045979,10786,9
21,Maharashtra,8177383,8028739,148602,42
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348634,1339415,9215,4
27,Puducherry,177771,175784,1982,5
28,Punjab,793909,773307,20592,10
29,Rajasthan,1327776,1317955,9746,75
30,Sikkim,44950,44448,501,1
31,Tamil Nadu,3611912,3573793,38086,33
32,Telangana,844880,840767,4111,2
33,Tripura,108571,107627,943,1
34,Uttarakhand,452745,444965,7778,2
35,Uttar Pradesh,2146070,2122331,23729,10
36,West Bengal,2127702,2106110,21558,34
