ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,9777,9246,129,402
2,Andhra Pradesh,2270491,2139854,14606,116031
3,Arunachal Pradesh,62082,58848,286,2948
4,Assam,714595,684358,6442,23795
5,Bihar,823053,804274,12221,6558
6,Chandigarh,89144,84574,1118,3452
7,Chhattisgarh,1123170,1083602,13834,25734
8,Dadra and Nagar Haveli and Daman and Diu,11301,11196,4,101
9,Delhi,1827489,1780172,25827,21490
10,Goa,238406,225066,3682,9658
11,Gujarat,1153980,1052222,10438,91320
12,Haryana,945969,906846,10286,28837
13,Himachal Pradesh,270078,256631,3995,9452
14,Jammu and Kashmir,432875,387946,4659,40270
15,Jharkhand,427912,416117,5300,6495
16,Karnataka,3785295,3495239,38942,251114
17,Kerala,5983515,5574535,53666,355314
18,Ladakh,25896,24460,224,1212
19,Lakshadweep,11056,10747,52,257
20,Madhya Pradesh,959439,885526,10616,63297
21,Maharashtra,7705969,7331806,142572,231591
22,Manipur,132910,126893,2041,3976
23,Meghalaya,90884,87009,1522,2353
24,Mizoram,172491,157584,606,14301
25,Nagaland,34341,32722,735,884
26,Odisha,1245911,1193365,8594,43952
27,Puducherry,160747,147792,1928,11027
28,Punjab,741185,697180,17214,26791
29,Rajasthan,1200052,1118518,9245,72289
30,Sikkim,38099,36560,429,1110
31,Tamil Nadu,3325940,3084470,37544,203926
32,Telangana,761050,718241,4086,38723
33,Tripura,100221,95015,899,4307
34,Uttarakhand,420188,381487,7536,31165
35,Uttar Pradesh,2013323,1934560,23189,55574
36,West Bengal,1993606,1941461,20583,31562
