ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10444,10272,129,43
2,Andhra Pradesh,2332090,2315053,14733,2304
3,Arunachal Pradesh,65824,65078,296,450
4,Assam,739006,725583,8017,5406
5,Bihar,843595,829834,12284,1477
6,Chandigarh,96601,94498,1169,934
7,Chhattisgarh,1165903,1148380,14066,3457
8,Dadra and Nagar Haveli and Daman and Diu,11527,11515,4,8
9,Delhi,1955771,1924951,26311,4509
10,Goa,252116,247438,3852,826
11,Gujarat,1255171,1237664,10970,6537
12,Haryana,1030048,1016101,10643,3304
13,Himachal Pradesh,299521,289806,4161,5554
14,Jammu and Kashmir,464766,455136,4771,4859
15,Jharkhand,440026,433582,5327,1117
16,Karnataka,4007363,3956112,40146,11105
17,Kerala,6721090,6635783,70474,14833
18,Ladakh,28887,28540,228,119
19,Lakshadweep,11415,11360,52,3
20,Madhya Pradesh,1049876,1037598,10756,1522
21,Maharashtra,8047455,7886348,148104,13003
22,Manipur,139074,136404,2129,541
23,Meghalaya,95441,93112,1605,724
24,Mizoram,232800,231060,710,1030
25,Nagaland,35778,34926,770,82
26,Odisha,1313145,1297344,9140,6661
27,Puducherry,170921,168143,1965,813
28,Punjab,773995,747101,17816,9078
29,Rajasthan,1294277,1282658,9580,2039
30,Sikkim,42233,40710,472,1051
31,Tamil Nadu,3544246,3493543,38032,12671
32,Telangana,819846,810192,4111,5543
33,Tripura,106570,103936,930,1704
34,Uttarakhand,442940,432965,7708,2267
35,Uttar Pradesh,2102623,2075953,23569,3101
36,West Bengal,2093891,2057211,21366,15314
