ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7525,7377,129,19
2,Andhra Pradesh,1948592,1911812,13209,23571
3,Arunachal Pradesh,44708,40102,208,4398
4,Assam,554221,532940,5076,16205
5,Bihar,724230,713998,9635,597
6,Chandigarh,61916,61073,809,34
7,Chhattisgarh,1000763,984015,13507,3241
8,Dadra and Nagar Haveli and Daman and Diu,10624,10584,4,36
9,Delhi,1435720,1410095,25040,585
10,Goa,170199,165700,3123,1376
11,Gujarat,824608,814162,10076,370
12,Haryana,769665,759287,9613,765
13,Himachal Pradesh,204800,200356,3509,935
14,Jammu and Kashmir,320340,314454,4373,1513
15,Jharkhand,346846,341419,5122,305
16,Karnataka,2889994,2828983,36293,24718
17,Kerala,3218015,3072895,15739,129381
18,Ladakh,20284,19995,206,83
19,Lakshadweep,10100,9984,49,67
20,Madhya Pradesh,791721,781024,10512,185
21,Maharashtra,6245057,6016506,131038,97513
22,Manipur,88978,77147,1436,10395
23,Meghalaya,59346,53945,988,4413
24,Mizoram,30492,22617,131,7744
25,Nagaland,27024,25251,536,1237
26,Odisha,961934,939160,5308,17466
27,Puducherry,120003,117265,1783,955
28,Punjab,598590,581529,16250,811
29,Rajasthan,953462,944150,8952,360
30,Sikkim,24341,21294,328,2719
31,Tamil Nadu,2543040,2483676,33838,25526
32,Telangana,639369,625738,3774,9857
33,Tripura,75608,70623,734,4251
34,Uttarakhand,341629,333621,7359,649
35,Uttar Pradesh,1708057,1684286,22743,1028
36,West Bengal,1521261,1491016,18040,12205
