ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5036,4969,62,5
2,Andhra Pradesh,892740,883759,7186,1795
3,Arunachal Pradesh,16842,16783,56,3
4,Assam,217905,215160,1100,1645
5,Bihar,263265,261304,1555,406
6,Chandigarh,23803,21978,359,1466
7,Chhattisgarh,320783,310838,3920,6025
8,Dadra and Nagar Haveli and Daman and Diu,3454,3422,2,30
9,Delhi,645632,631756,10949,2927
10,Goa,56271,54597,813,861
11,Gujarat,282449,272332,4433,5684
12,Haryana,277268,270222,3089,3957
13,Himachal Pradesh,60207,58151,1013,1043
14,Jammu and Kashmir,128097,125046,1978,1073
15,Jharkhand,120950,119232,1094,624
16,Karnataka,965102,941309,12415,11378
17,Kerala,1098291,1068378,4450,25463
18,Ladakh,9876,9695,130,51
19,Lakshadweep,644,470,1,173
20,Madhya Pradesh,271957,262031,3894,6032
21,Maharashtra,2396340,2175565,53138,167637
22,Manipur,29325,28924,373,28
23,Meghalaya,14005,13825,148,32
24,Mizoram,4445,4421,11,13
25,Nagaland,12225,12127,91,7
26,Odisha,338489,335923,1918,648
27,Puducherry,40201,39521,674,6
28,Punjab,205418,184848,6204,14366
29,Rajasthan,324101,318284,2794,3023
30,Sikkim,6196,6013,135,48
31,Tamil Nadu,863363,844568,12573,6222
32,Telangana,302360,298262,1664,2434
33,Tripura,33454,33042,391,21
34,Uttarakhand,98129,95727,1704,698
35,Uttar Pradesh,606229,595259,8753,2217
36,West Bengal,579479,565938,10300,3241
