ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10747,10618,129,0
2,Andhra Pradesh,2339077,2324336,14733,8
3,Arunachal Pradesh,66891,66594,296,1
4,Assam,746100,738065,8035,0
5,Bihar,851404,839095,12303,6
6,Chandigarh,99354,98170,1181,3
7,Chhattisgarh,1177760,1163612,14146,2
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007281,1980736,26521,24
10,Goa,259094,255069,4013,12
11,Gujarat,1277606,1266529,11043,34
12,Haryana,1056642,1045885,10714,43
13,Himachal Pradesh,312676,308442,4213,21
14,Jammu and Kashmir,479437,474629,4785,23
15,Jharkhand,442574,437240,5331,3
16,Karnataka,4072298,4031767,40308,223
17,Kerala,6828903,6755967,71567,1369
18,Ladakh,29415,29181,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054931,1044148,10777,6
21,Maharashtra,8136811,7988268,148418,125
22,Manipur,139924,137774,2149,1
23,Meghalaya,96784,95159,1624,1
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336577,1327281,9205,91
27,Puducherry,175556,173546,1975,35
28,Punjab,784252,764930,19289,33
29,Rajasthan,1315550,1305829,9653,68
30,Sikkim,44319,43820,499,0
31,Tamil Nadu,3594509,3556395,38049,65
32,Telangana,841411,837246,4111,54
33,Tripura,108034,107094,940,0
34,Uttarakhand,449422,441634,7753,35
35,Uttar Pradesh,2128143,2104483,23634,26
36,West Bengal,2118656,2097068,21532,56
