ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341090,2326354,14733,3
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746230,738191,8037,2
5,Bihar,855569,843232,12315,22
6,Chandigarh,100733,99540,1186,7
7,Chhattisgarh,1188509,1174273,14200,36
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042536,2015615,26682,239
10,Goa,263609,259590,4014,5
11,Gujarat,1292266,1281093,11092,81
12,Haryana,1079142,1068351,10781,10
13,Himachal Pradesh,323041,318786,4246,9
14,Jammu and Kashmir,482182,477383,4793,6
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096266,4055806,40399,61
17,Kerala,6917605,6845489,72103,13
18,Ladakh,29633,29399,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056701,1045904,10786,11
21,Maharashtra,8176643,8027832,148591,220
22,Manipur,140038,137889,2149,0
23,Meghalaya,96993,95365,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348604,1339381,9215,8
27,Puducherry,177704,175720,1982,2
28,Punjab,793812,773207,20581,24
29,Rajasthan,1327219,1317260,9746,213
30,Sikkim,44948,44447,501,0
31,Tamil Nadu,3611612,3573512,38086,14
32,Telangana,844828,840702,4111,15
33,Tripura,108565,107621,943,1
34,Uttarakhand,452661,444882,7771,8
35,Uttar Pradesh,2145924,2122108,23723,93
36,West Bengal,2127572,2105983,21558,31
