ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10729,10598,129,2
2,Andhra Pradesh,2338791,2323914,14733,144
3,Arunachal Pradesh,66874,66571,296,7
4,Assam,746001,735244,8035,2722
5,Bihar,851037,838587,12302,148
6,Chandigarh,99287,98083,1181,23
7,Chhattisgarh,1177365,1162943,14141,281
8,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,1
9,Delhi,2005536,1978603,26507,426
10,Goa,258589,254521,3967,101
11,Gujarat,1276440,1264837,11038,565
12,Haryana,1055849,1044894,10710,245
13,Himachal Pradesh,312424,308163,4211,50
14,Jammu and Kashmir,479264,474455,4785,24
15,Jharkhand,442520,437120,5331,69
16,Karnataka,4067871,4025289,40295,2287
17,Kerala,6819469,6744122,71342,4005
18,Ladakh,29380,29140,231,9
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054666,1043778,10775,113
21,Maharashtra,8129894,7979019,148379,2496
22,Manipur,139865,137687,2149,29
23,Meghalaya,96750,95099,1623,28
24,Mizoram,238742,237964,723,55
25,Nagaland,35972,35188,782,2
26,Odisha,1335808,1326105,9202,501
27,Puducherry,175209,173077,1974,158
28,Punjab,782472,764412,17920,140
29,Rajasthan,1314093,1304088,9644,361
30,Sikkim,44275,43755,498,22
31,Tamil Nadu,3590452,3549088,38048,3316
32,Telangana,839571,834917,4111,543
33,Tripura,107981,106965,939,77
34,Uttarakhand,449097,441274,7751,72
35,Uttar Pradesh,2127248,2103204,23626,418
36,West Bengal,2117626,2094699,21527,1400
