ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326362,14733,1
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746234,738197,8037,0
5,Bihar,855670,843349,12315,6
6,Chandigarh,100751,99563,1186,2
7,Chhattisgarh,1188563,1174359,14201,3
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042973,2016248,26692,33
10,Goa,263637,259617,4014,6
11,Gujarat,1292481,1281333,11099,49
12,Haryana,1079166,1068379,10785,2
13,Himachal Pradesh,323092,318835,4246,11
14,Jammu and Kashmir,482189,477396,4793,0
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096662,4056208,40405,49
17,Kerala,6917744,6845574,72106,64
18,Ladakh,29670,29436,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056753,1045953,10786,14
21,Maharashtra,8177208,8028529,148600,79
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348623,1339407,9215,1
27,Puducherry,177734,175742,1982,10
28,Punjab,793874,773281,20588,5
29,Rajasthan,1327593,1317736,9746,111
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611728,3573608,38086,34
32,Telangana,844868,840750,4111,7
33,Tripura,108566,107623,943,0
34,Uttarakhand,452727,444947,7778,2
35,Uttar Pradesh,2146064,2122285,23726,53
36,West Bengal,2127643,2106062,21558,23
