ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5032,4967,62,3
2,Andhra Pradesh,892269,883505,7185,1579
3,Arunachal Pradesh,16841,16783,56,2
4,Assam,217839,215127,1099,1613
5,Bihar,263100,261200,1553,347
6,Chandigarh,23391,21833,359,1199
7,Chhattisgarh,318830,310260,3909,4661
8,Dadra and Nagar Haveli and Daman and Diu,3445,3416,2,27
9,Delhi,644489,631056,10945,2488
10,Goa,56100,54497,811,792
11,Gujarat,280051,270658,4427,4966
12,Haryana,276080,269517,3079,3484
13,Himachal Pradesh,59869,58038,1011,820
14,Jammu and Kashmir,127831,124882,1976,973
15,Jharkhand,120771,119100,1094,577
16,Karnataka,962339,940489,12403,9447
17,Kerala,1094294,1063444,4422,26428
18,Ladakh,9863,9690,130,43
19,Lakshadweep,625,457,1,167
20,Madhya Pradesh,270208,261031,3891,5286
21,Maharashtra,2347328,2154253,52996,140079
22,Manipur,29315,28918,373,24
23,Meghalaya,14000,13821,148,31
24,Mizoram,4442,4417,10,15
25,Nagaland,12225,12120,91,14
26,Odisha,338323,335796,1918,609
27,Puducherry,40068,39215,673,180
28,Punjab,201036,182283,6137,12616
29,Rajasthan,323461,318009,2791,2661
30,Sikkim,6191,6012,135,44
31,Tamil Nadu,861429,843423,12556,5450
32,Telangana,301769,298009,1659,2101
33,Tripura,33441,33039,391,11
34,Uttarakhand,97931,95628,1704,599
35,Uttar Pradesh,605655,594993,8750,1912
36,West Bengal,578853,565398,10297,3158
