ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746159,738119,8035,5
5,Bihar,855267,842952,12314,1
6,Chandigarh,100693,99508,1185,0
7,Chhattisgarh,1187695,1173505,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040930,2014255,26666,9
10,Goa,263352,259333,4014,5
11,Gujarat,1291385,1280305,11079,1
12,Haryana,1078887,1068129,10755,3
13,Himachal Pradesh,322916,318668,4241,7
14,Jammu and Kashmir,482023,477231,4792,0
15,Jharkhand,443827,438493,5334,0
16,Karnataka,4088794,4048416,40358,20
17,Kerala,6907268,6835201,72042,25
18,Ladakh,29602,29371,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8171321,8022509,148561,251
22,Manipur,140034,137885,2149,0
23,Meghalaya,96985,95354,1628,3
24,Mizoram,239561,238827,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348364,1339141,9215,8
27,Puducherry,177547,175566,1981,0
28,Punjab,792417,773076,19338,3
29,Rajasthan,1326465,1316729,9736,0
30,Sikkim,44927,44425,501,1
31,Tamil Nadu,3610667,3572576,38081,10
32,Telangana,844437,840322,4111,4
33,Tripura,108493,107551,942,0
34,Uttarakhand,452572,444804,7768,0
35,Uttar Pradesh,2145440,2121672,23712,56
36,West Bengal,2126333,2104670,21555,108
