ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339116,2324367,14733,16
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746102,738065,8035,2
5,Bihar,851435,839124,12303,8
6,Chandigarh,99401,98195,1182,24
7,Chhattisgarh,1177814,1163660,14147,7
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2008171,1981355,26524,292
10,Goa,259344,255194,4013,137
11,Gujarat,1279257,1267144,11049,1064
12,Haryana,1056956,1046118,10714,124
13,Himachal Pradesh,313166,308719,4215,232
14,Jammu and Kashmir,479600,474738,4785,77
15,Jharkhand,442602,437249,5332,21
16,Karnataka,4075742,4034765,40319,658
17,Kerala,6832851,6759245,71597,2009
18,Ladakh,29432,29197,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1055031,1044219,10777,35
21,Maharashtra,8140479,7990401,148430,1648
22,Manipur,139924,137775,2149,0
23,Meghalaya,96789,95163,1625,1
24,Mizoram,238969,238243,726,0
25,Nagaland,35988,35206,782,0
26,Odisha,1336747,1327483,9205,59
27,Puducherry,175991,173947,1976,68
28,Punjab,784646,765260,19289,97
29,Rajasthan,1315844,1306021,9660,163
30,Sikkim,44333,43829,500,4
31,Tamil Nadu,3595839,3557309,38050,480
32,Telangana,842304,838040,4111,153
33,Tripura,108034,107094,940,0
34,Uttarakhand,449549,441754,7754,41
35,Uttar Pradesh,2128399,2104618,23649,132
36,West Bengal,2118915,2097333,21533,49
