ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339098,2324363,14733,2
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851428,839123,12303,2
6,Chandigarh,99377,98188,1182,7
7,Chhattisgarh,1177806,1163655,14146,5
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007760,1981144,26523,93
10,Goa,259210,255149,4013,48
11,Gujarat,1278164,1266781,11047,336
12,Haryana,1056812,1046048,10714,50
13,Himachal Pradesh,312928,308588,4214,126
14,Jammu and Kashmir,479544,474709,4785,50
15,Jharkhand,442582,437246,5331,5
16,Karnataka,4075050,4034174,40316,560
17,Kerala,6831872,6758674,71590,1608
18,Ladakh,29426,29194,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054998,1044192,10777,29
21,Maharashtra,8138829,7989616,148426,787
22,Manipur,139924,137775,2149,0
23,Meghalaya,96788,95163,1625,0
24,Mizoram,238969,238242,726,1
25,Nagaland,35988,35206,782,0
26,Odisha,1336737,1327447,9205,85
27,Puducherry,175922,173895,1975,52
28,Punjab,784542,765203,19289,50
29,Rajasthan,1315687,1305975,9656,56
30,Sikkim,44329,43825,500,4
31,Tamil Nadu,3595359,3557040,38050,269
32,Telangana,842151,837744,4111,296
33,Tripura,108034,107094,940,0
34,Uttarakhand,449506,441737,7754,15
35,Uttar Pradesh,2128260,2104568,23648,44
36,West Bengal,2118882,2097307,21533,42
