ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10552,10385,129,38
2,Andhra Pradesh,2335632,2319779,14733,1120
3,Arunachal Pradesh,66531,66102,296,133
4,Assam,743341,732356,8028,2957
5,Bihar,846514,833479,12290,745
6,Chandigarh,98307,96632,1177,498
7,Chhattisgarh,1171990,1156252,14097,1641
8,Dadra and Nagar Haveli and Daman and Diu,11569,11560,4,5
9,Delhi,1991772,1959215,26411,6146
10,Goa,254687,249812,3857,1018
11,Gujarat,1267292,1253361,10996,2935
12,Haryana,1046475,1032000,10662,3813
13,Himachal Pradesh,309058,302833,4188,2037
14,Jammu and Kashmir,475424,467483,4779,3162
15,Jharkhand,441604,435875,5330,399
16,Karnataka,4038398,3988417,40204,9777
17,Kerala,6742241,6663713,70694,7834
18,Ladakh,29134,28834,229,71
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1052688,1041239,10765,684
21,Maharashtra,8080696,7920772,148191,11733
22,Manipur,139586,137332,2143,111
23,Meghalaya,96282,94290,1613,379
24,Mizoram,235970,234481,717,772
25,Nagaland,35886,35087,776,23
26,Odisha,1324454,1312901,9161,2392
27,Puducherry,172321,170028,1967,326
28,Punjab,780831,747101,17874,15856
29,Rajasthan,1304167,1290157,9603,4407
30,Sikkim,43298,42579,482,237
31,Tamil Nadu,3562092,3517830,38033,6229
32,Telangana,831265,824360,4111,2794
33,Tripura,107655,106607,938,110
34,Uttarakhand,447062,437517,7732,1813
35,Uttar Pradesh,2117540,2089289,23592,4659
36,West Bengal,2104161,2078414,21435,4312
