ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341073,2326327,14733,13
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746218,738181,8036,1
5,Bihar,855389,843069,12315,5
6,Chandigarh,100714,99526,1185,3
7,Chhattisgarh,1188337,1174072,14195,70
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041611,2014842,26674,95
10,Goa,263593,259575,4014,4
11,Gujarat,1292032,1280893,11086,53
12,Haryana,1079080,1068293,10781,6
13,Himachal Pradesh,322997,318742,4246,9
14,Jammu and Kashmir,482159,477330,4793,36
15,Jharkhand,443859,438522,5337,0
16,Karnataka,4095829,4055341,40398,90
17,Kerala,6917561,6845444,72102,15
18,Ladakh,29625,29391,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056672,1045877,10786,9
21,Maharashtra,8175797,8026978,148590,229
22,Manipur,140036,137887,2149,0
23,Meghalaya,96992,95363,1628,1
24,Mizoram,239566,238831,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348570,1339330,9215,25
27,Puducherry,177689,175706,1982,1
28,Punjab,793733,773157,20573,3
29,Rajasthan,1326751,1316926,9738,87
30,Sikkim,44942,44440,501,1
31,Tamil Nadu,3611574,3573474,38086,14
32,Telangana,844776,840650,4111,15
33,Tripura,108559,107616,943,0
34,Uttarakhand,452613,444837,7768,8
35,Uttar Pradesh,2145639,2121897,23722,20
36,West Bengal,2127427,2105811,21558,58
