ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340677,2325944,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746165,738130,8035,0
5,Bihar,855267,842953,12314,0
6,Chandigarh,100699,99514,1185,0
7,Chhattisgarh,1187698,1173507,14190,1
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041114,2014444,26668,2
10,Goa,263378,259362,4014,2
11,Gujarat,1291461,1280379,11080,2
12,Haryana,1078968,1068189,10779,0
13,Himachal Pradesh,322946,318699,4245,2
14,Jammu and Kashmir,482039,477247,4792,0
15,Jharkhand,443835,438497,5334,4
16,Karnataka,4088936,4048569,40359,8
17,Kerala,6907826,6835589,72043,194
18,Ladakh,29603,29372,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056555,1045768,10786,1
21,Maharashtra,8171939,8023363,148563,13
22,Manipur,140034,137885,2149,0
23,Meghalaya,96990,95362,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348389,1339172,9215,2
27,Puducherry,177551,175570,1981,0
28,Punjab,793672,773101,20569,2
29,Rajasthan,1326467,1316731,9736,0
30,Sikkim,44932,44431,501,0
31,Tamil Nadu,3610764,3572665,38081,18
32,Telangana,844493,840377,4111,5
33,Tripura,108495,107553,942,0
34,Uttarakhand,452588,444820,7768,0
35,Uttar Pradesh,2145504,2121729,23714,61
36,West Bengal,2126542,2104986,21555,1
