ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,322,322,0,0
2,Arunachal Pradesh,3,3,0,0
3,Assam,180,175,0,5
4,Bihar,142,140,0,2
5,Chandigarh,17,17,0,0
6,Chhattisgarh,233,221,4,8
7,Delhi,4020,3962,21,37
8,Goa,29,29,0,0
9,Gujarat,3660,3617,2,41
10,Haryana,627,606,4,17
11,Himachal Pradesh,4,4,0,0
12,Jammu and Kashmir,117,95,1,21
13,Jharkhand,82,77,1,4
14,Karnataka,2940,2890,11,39
15,Kerala,8673,8556,51,66
16,Ladakh,5,5,0,0
17,Madhya Pradesh,347,331,10,6
18,Maharashtra,2652,2574,42,36
19,Manipur,326,307,0,19
20,Meghalaya,1,1,0,0
21,Mizoram,12,11,0,1
22,Nagaland,3,3,0,0
23,Odisha,166,163,0,3
24,Puducherry,125,124,0,1
25,Punjab,231,211,4,16
26,Rajasthan,803,752,3,48
27,Sikkim,256,245,0,11
28,Tamil Nadu,1166,1136,7,23
29,Telangana,33,33,0,0
30,Tripura,31,30,0,1
31,Uttarakhand,108,104,0,4
32,Uttar Pradesh,1065,1035,2,28
33,West Bengal,1167,1125,1,41
