ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,9958,9677,129,152
2,Andhra Pradesh,2309967,2254400,14683,40884
3,Arunachal Pradesh,63890,62619,293,978
4,Assam,722977,710619,6590,5768
5,Bihar,828348,814443,12245,1660
6,Chandigarh,91114,89152,1146,816
7,Chhattisgarh,1143994,1120119,13978,9897
8,Dadra and Nagar Haveli and Daman and Diu,11413,11374,4,35
9,Delhi,1848619,1817146,26035,5438
10,Goa,243683,236717,3764,3202
11,Gujarat,1210487,1178289,10761,21437
12,Haryana,970326,951975,10462,7889
13,Himachal Pradesh,279198,270787,4067,4344
14,Jammu and Kashmir,449333,436082,4739,8512
15,Jharkhand,432748,425346,5314,2088
16,Karnataka,3917119,3825538,39534,52047
17,Kerala,6365051,6070170,61134,233747
18,Ladakh,27279,26383,226,670
19,Lakshadweep,11272,11122,52,98
20,Madhya Pradesh,1018749,978505,10679,29565
21,Maharashtra,7829633,7612233,143292,74108
22,Manipur,135530,131058,2075,2397
23,Meghalaya,92766,90188,1558,1020
24,Mizoram,193367,180048,633,12686
25,Nagaland,35082,33784,749,549
26,Odisha,1273003,1251431,8818,12754
27,Puducherry,164922,160460,1956,2506
28,Punjab,754367,731042,17554,5771
29,Rajasthan,1258110,1219141,9439,29530
30,Sikkim,38868,37890,437,541
31,Tamil Nadu,3428068,3323214,37862,66992
32,Telangana,781603,759744,4105,17754
33,Tripura,100761,99535,919,307
34,Uttarakhand,432364,415890,7635,8839
35,Uttar Pradesh,2053218,2011830,23372,18016
36,West Bengal,2008950,1973207,20938,14805
