ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10636,129,1
2,Andhra Pradesh,2340502,2325523,14733,246
3,Arunachal Pradesh,66910,66606,296,8
4,Assam,746119,738077,8035,7
5,Bihar,853857,840674,12310,873
6,Chandigarh,100463,99039,1185,239
7,Chhattisgarh,1185543,1168846,14176,2521
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2037753,2007274,26626,3853
10,Goa,262346,257956,4014,376
11,Gujarat,1290238,1277768,11074,1396
12,Haryana,1076105,1061406,10736,3963
13,Himachal Pradesh,321390,316066,4237,1087
14,Jammu and Kashmir,481551,476436,4790,325
15,Jharkhand,443588,437769,5333,486
16,Karnataka,4086083,4044331,40347,1405
17,Kerala,6893429,6809803,71815,11811
18,Ladakh,29563,29322,231,10
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056210,1045174,10785,251
21,Maharashtra,8164977,8011747,148513,4717
22,Manipur,139955,137801,2149,5
23,Meghalaya,96845,95202,1626,17
24,Mizoram,239030,238261,726,43
25,Nagaland,36000,35215,782,3
26,Odisha,1344480,1331401,9210,3869
27,Puducherry,177315,175207,1981,127
28,Punjab,790720,769897,19315,1508
29,Rajasthan,1324530,1311807,9700,3023
30,Sikkim,44595,44029,500,66
31,Tamil Nadu,3608000,3566806,38068,3126
32,Telangana,843562,839101,4111,350
33,Tripura,108070,107112,940,18
34,Uttarakhand,451951,443877,7763,311
35,Uttar Pradesh,2142022,2115103,23680,3239
36,West Bengal,2122040,2098470,21536,2034
