ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3868,3642,53,173
2,Andhra Pradesh,713014,651791,5941,55282
3,Arunachal Pradesh,10421,7388,18,3015
4,Assam,185444,150776,735,33933
5,Bihar,186441,173932,912,11597
6,Chandigarh,12360,10396,172,1792
7,Chhattisgarh,121400,91077,1031,29292
8,Dadra and Nagar Haveli and Daman and Diu,3070,2967,2,101
9,Delhi,287930,257224,5472,25234
10,Goa,34900,29527,450,4923
11,Gujarat,141236,120987,3487,16762
12,Haryana,132576,118258,1450,12868
13,Himachal Pradesh,15695,12193,210,3292
14,Jammu and Kashmir,78228,61351,1231,15646
15,Jharkhand,86277,74604,734,10939
16,Karnataka,630516,508495,9219,112802
17,Kerala,221333,139620,813,80900
18,Ladakh,4477,3315,61,1101
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,133918,111712,2399,19807
21,Maharashtra,1430861,1134555,37758,258548
22,Manipur,11649,9081,71,2497
23,Meghalaya,6456,4319,54,2083
24,Mizoram,2120,1772,0,348
25,Nagaland,6429,5257,17,1155
26,Odisha,229387,198194,892,30301
27,Puducherry,28752,23344,534,4874
28,Punjab,117319,99468,3562,14289
29,Rajasthan,141846,119241,1530,21075
30,Sikkim,3131,2448,43,640
31,Tamil Nadu,614507,558534,9718,46255
32,Telangana,199276,170212,1163,27901
33,Tripura,26874,21410,293,5171
34,Uttarakhand,50062,41338,648,8076
35,Uttar Pradesh,410626,356826,5977,47823
36,West Bengal,266974,234712,5132,27130
