ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326363,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746241,738202,8037,2
5,Bihar,855691,843376,12315,0
6,Chandigarh,100756,99570,1186,0
7,Chhattisgarh,1188587,1174382,14202,3
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2043171,2016465,26696,10
10,Goa,263673,259651,4014,8
11,Gujarat,1292577,1281470,11100,7
12,Haryana,1079176,1068390,10785,1
13,Himachal Pradesh,323109,318861,4246,2
14,Jammu and Kashmir,482190,477396,4793,1
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4097001,4056582,40406,13
17,Kerala,6919932,6847614,72127,191
18,Ladakh,29683,29452,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056775,1045989,10786,0
21,Maharashtra,8177445,8028822,148602,21
22,Manipur,140040,137890,2149,1
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348640,1339423,9215,2
27,Puducherry,177776,175792,1982,2
28,Punjab,793932,773326,20593,13
29,Rajasthan,1327810,1318034,9746,30
30,Sikkim,44951,44449,501,1
31,Tamil Nadu,3611947,3573846,38086,15
32,Telangana,844887,840774,4111,2
33,Tripura,108577,107632,943,2
34,Uttarakhand,452745,444967,7778,0
35,Uttar Pradesh,2146086,2122347,23729,10
36,West Bengal,2127739,2106144,21558,37
