ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10764,10622,129,13
2,Andhra Pradesh,2339848,2324777,14733,338
3,Arunachal Pradesh,66897,66596,296,5
4,Assam,746115,738070,8035,10
5,Bihar,852302,839450,12305,547
6,Chandigarh,99986,98535,1184,267
7,Chhattisgarh,1180733,1164354,14157,2222
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2024244,1992701,26567,4976
10,Goa,261622,257000,4014,608
11,Gujarat,1287494,1274207,11072,2215
12,Haryana,1066010,1050926,10722,4362
13,Himachal Pradesh,319048,312913,4230,1905
14,Jammu and Kashmir,480988,475461,4789,738
15,Jharkhand,442914,437384,5333,197
16,Karnataka,4082425,4040185,40336,1904
17,Kerala,6870498,6779091,71693,19714
18,Ladakh,29534,29275,231,28
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1055673,1044588,10779,306
21,Maharashtra,8156344,8001778,148479,6087
22,Manipur,139946,137790,2149,7
23,Meghalaya,96814,95173,1625,16
24,Mizoram,238978,238243,726,9
25,Nagaland,35992,35209,782,1
26,Odisha,1339464,1328456,9208,1800
27,Puducherry,176927,174436,1978,513
28,Punjab,787470,766593,19303,1574
29,Rajasthan,1319429,1307198,9683,2548
30,Sikkim,44489,43926,500,63
31,Tamil Nadu,3602736,3561350,38056,3330
32,Telangana,843003,838623,4111,269
33,Tripura,108044,107094,940,10
34,Uttarakhand,450664,442602,7760,302
35,Uttar Pradesh,2134655,2107304,23658,3693
36,West Bengal,2119802,2097613,21533,656
